49.2159209606, 47.7993357224, 46, 43
50.6968888915, 47.2140626903, 50, 49
50.0267100765, 52.2748760023, 51, 54
51.500833692, 52.4286895678, 51, 48
53.4504820035, 51.3407873278, 56, 50
51.4259676425, 49.4855557751, 41, 48
50.6285968084, 49.9105314148, 50, 49
52.385886746, 49.6093939177, 46, 51
51.0386095576, 49.2543618106, 49, 50
51.1224003342, 50.4114069357, 43, 50
53.0205217377, 50.371753124, 47, 50
53.3132137793, 51.446838167, 49, 50
