50.606982375, 47.42286785, 52, 54
52.1103660418, 51.4131078454, 50, 41
48.8934390717, 51.3648850231, 59, 47
52.6493617517, 50.8408146478, 48, 41
49.4333416421, 50.2386908594, 39, 52
50.0057838004, 52.9317622105, 43, 48
48.5554700045, 50.198633118, 49, 43
48.001027895, 48.9958678514, 44, 44
49.8585985488, 48.3758149489, 49, 46
46.5132181999, 49.9545566107, 42, 46
49.5368768355, 52.4915460969, 50, 56
48.0167268723, 50.016555844, 39, 53
